name,Tb (K),a_acc,a_don,a_heavy,a_nC,a_nN,a_nO,logP(o/w),TPSA,Weight
496,378.5,2,1,6,4,2,0,-0.74900001,29.26,88.153999
497,413.17001,2,2,6,4,2,0,-0.57499999,38.049999,88.153999
498,515,3,3,7,4,2,1,-1.711,58.279999,104.153
499,300.54999,0,0,13,5,0,0,4.0997601,0,212.03899
500,332.42999,0,0,5,5,0,0,2.3367,0,66.102997
501,325.01999,0,0,5,5,0,0,1.8787,0,66.102997
502,559.19,2,0,7,5,2,0,-0.116,47.580002,94.116997
503,337.60001,0,0,6,5,0,1,0.91900003,13.14,82.101997
504,385.69,0,0,6,5,0,0,1.734,0,98.168999
505,388.57999,0,0,6,5,0,0,1.854,0,98.168999
506,385.89001,0,0,6,5,1,0,1.2309999,4.9299998,81.117996
507,420.82999,0,1,6,5,1,0,0.935,15.79,81.117996
508,416.03,0,1,6,5,1,0,0.97299999,15.79,81.117996
509,311.17999,0,0,5,5,0,0,2.3815,0,68.118996
510,314,0,0,5,5,0,0,2.3494999,0,68.118996
511,317.10001,0,0,5,5,0,0,2.5764999,0,68.118996
512,371,1,0,6,5,0,1,0.67699999,17.07,84.117996
513,407.17001,1,0,6,5,0,1,0.85900003,17.07,84.117996
514,365.67001,1,0,6,5,0,1,1.226,17.07,84.117996
515,395.07001,1,0,6,5,0,1,1.29,17.07,84.117996
516,377.26001,1,0,7,5,0,2,0.847,26.299999,100.117
517,367.79001,1,0,7,5,0,2,1.09,26.299999,100.117
518,393.82999,1,0,7,5,0,2,0.829,26.299999,100.117
519,372.78,1,0,7,5,0,2,1.062,26.299999,100.117
520,453.14999,2,2,7,5,0,2,0.97600001,37.299999,100.117
521,471.64999,2,2,7,5,0,2,0.60900003,37.299999,100.117
522,458.17001,2,2,7,5,0,2,0.60900003,37.299999,100.117
523,468,2,2,7,5,0,2,0.60900003,37.299999,100.117
524,458.14999,2,2,7,5,0,2,1.04,37.299999,100.117
525,461.32999,2,2,7,5,0,2,0.63300002,37.299999,100.117
526,480.67001,1,0,7,5,0,2,0.699,26.299999,100.117
527,522.54999,3,2,8,5,0,3,-0.34799999,54.369999,116.116
528,384.32001,0,0,6,5,0,0,2.2620001,0,149.03099
529,396.04001,0,0,6,5,0,0,2.2950001,0,149.03099
530,413.73001,1,0,6,5,1,0,1.263,23.790001,83.133995
531,403.64999,1,0,6,5,1,0,1.179,23.790001,83.133995
532,378.75,1,0,6,5,1,0,1.105,23.790001,83.133995
533,388.07001,2,0,7,5,1,1,2.276,29.43,99.132996
534,476.67001,1,0,7,5,1,1,-0.208,20.309999,99.132996
535,309.07999,0,0,5,5,0,0,2.9184999,0,70.135002
536,293.23001,0,0,5,5,0,0,2.7774999,0,70.135002
537,495.47,0,0,7,5,0,0,3.1359999,0,229.94299
538,420.48999,0,0,7,5,0,0,2.9159999,0,141.041
539,435.14999,0,0,7,5,0,0,2.744,0,141.041
540,454.66,0,0,7,5,0,0,2.724,0,141.041
541,400.41,0,0,7,5,0,0,3.7333601,0,141.041
542,413.42001,0,0,7,5,0,0,2.9360001,0,141.041
543,420.57001,0,0,7,5,0,0,2.7639999,0,141.041
544,402.41,0,0,7,5,0,0,3.1473601,0,141.041
545,392.89999,0,0,7,5,0,0,2.881,0,141.041
546,416.39999,0,0,7,5,0,0,2.832,0,141.041
547,365.75,1,0,6,5,0,1,1.446,17.07,86.133995
548,353.25,1,0,6,5,0,1,1.202,9.2299995,86.133995
549,339.39999,1,0,6,5,0,1,1.211,9.2299995,86.133995
550,370.67001,1,1,6,5,0,1,1.127,20.23,86.133995
551,388.17001,1,1,6,5,0,1,1.334,20.23,86.133995
552,413.09,1,1,6,5,0,1,0.78799999,20.23,86.133995
553,411.17001,1,1,6,5,0,1,0.84100002,20.23,86.133995
554,449.20999,2,2,7,5,0,2,1.196,37.299999,102.133
555,379.25,1,0,7,5,0,2,1.559,26.299999,102.133
556,371.35001,1,0,7,5,0,2,1.475,26.299999,102.133
557,365.39999,1,0,7,5,0,2,1.03,26.299999,102.133
558,549.58002,2,0,8,5,0,2,0.34,34.139999,134.19901
559,405.23001,0,0,6,5,0,0,2.2780001,38.799999,102.201
560,402.73999,0,0,6,5,0,0,2.8889999,0,151.047
561,391.76999,0,0,6,5,0,0,3.0810001,0,151.047
562,380.76999,0,0,6,5,0,0,2.8740001,0,151.047
563,379.17001,0,0,6,5,0,0,2.7620001,0,151.047
564,394.76999,0,0,6,5,0,0,2.8050001,0,151.047
565,370.64999,0,0,6,5,0,0,2.875,0,106.596
566,371.66,0,0,6,5,0,0,2.599,0,106.596
567,358.5,0,0,6,5,0,0,2.668,0,106.596
568,357.42999,0,0,6,5,0,0,2.556,0,106.596
569,335.97,0,0,6,5,0,0,2.244,0,90.140999
570,428.89999,0,0,6,5,0,0,3.2809999,0,198.047
571,419.82999,0,0,6,5,0,0,3.197,0,198.047
572,421.04999,0,0,6,5,0,0,3.197,0,198.047
573,400.67001,0,0,6,5,0,0,3.6099999,0,198.047
574,352.48999,1,0,6,5,1,0,0.699,3.24,85.150002
575,381.35001,1,1,6,5,1,0,0.91100001,26.02,85.150002
576,450.67001,1,0,7,5,1,1,0.39899999,20.309999,101.14899
577,445.73001,0,0,8,5,1,2,2.026,45.82,117.14799
578,393.92999,1,1,6,5,0,1,1.455,20.23,88.150002
579,375.42001,1,1,6,5,0,1,1.42,20.23,88.150002
580,386.25,1,1,6,5,0,1,1.308,20.23,88.150002
581,332.5,1,0,6,5,0,1,1.625,9.2299995,88.150002
582,478.16,2,2,7,5,0,2,0.101,40.459999,104.14899
583,461.98001,2,2,7,5,0,2,0.38499999,40.459999,104.14899
584,452.82001,2,2,7,5,0,2,0.14399999,40.459999,104.14899
585,447.37,2,2,7,5,0,2,0.233,40.459999,104.14899
586,471.13,2,2,7,5,0,2,0.336,40.459999,104.14899
587,472.82001,2,2,7,5,0,2,0.213,40.459999,104.14899
588,360.26999,2,0,7,5,0,2,0.91799998,18.459999,104.14899
589,417,2,1,7,5,0,2,0.317,29.459999,104.14899
590,431.10001,2,1,7,5,0,2,0.41800001,29.459999,104.14899
591,424.48001,2,1,7,5,0,2,0.29699999,29.459999,104.14899
592,469.23001,3,1,8,5,0,3,-0.81625998,38.689999,120.14799
593,399.39001,0,0,6,5,0,0,2.5799999,38.799999,104.217
594,385.54999,0,0,6,5,0,0,2.7720001,38.799999,104.217
595,387.04999,0,0,6,5,0,0,2.7720001,38.799999,104.217
596,391.70001,0,0,6,5,0,0,2.4960001,38.799999,104.217
597,391.39999,0,0,6,5,0,0,2.4960001,38.799999,104.217
598,372.57001,0,0,6,5,0,0,2.9089999,38.799999,104.217
599,368.64999,0,0,6,5,0,0,2.4530001,38.799999,104.217
600,396.57999,0,0,6,5,0,0,2.2409999,0,104.217
601,391.44,0,0,6,5,0,0,2.312,0,104.217
602,385.95001,0,0,6,5,0,0,2.1570001,0,104.217
603,379.39001,0,0,6,5,0,0,2.5039999,0,104.217
604,372.04999,0,0,6,5,0,0,2.5699999,0,104.217
605,377.64999,1,1,6,5,1,0,1.2130001,26.02,87.166
606,352.89999,1,1,6,5,1,0,1.086,26.02,87.166
607,351.64999,1,1,6,5,1,0,1.316,12.03,87.166
608,349.06,1,1,6,5,1,0,1.043,12.03,87.166
609,436.5,2,1,7,5,1,1,-0.085000001,23.469999,103.165
610,454,2,2,7,5,1,1,0.114,46.25,103.165
611,518.72998,3,2,8,5,1,2,-1.221,43.700001,119.164
612,452.16,2,2,7,5,2,0,-0.21600001,52.040001,102.181
613,357.17001,2,0,7,5,2,0,0.154,6.48,102.181
614,406.12,2,1,7,5,2,0,-0.30700001,29.26,102.181
615,426.17001,2,2,7,5,2,0,-0.34299999,52.040001,102.181
616,421.67001,2,2,7,5,2,0,-0.061999999,38.049999,102.181
617,587.59998,0,0,12,6,0,0,5.4460001,0,284.784
618,353.39999,0,0,12,6,0,0,2.812,0,186.05399
619,549.5,0,0,11,6,0,0,4.895,0,250.33899
620,519.22998,0,0,10,6,0,0,4.3439999,0,215.894
621,588.09998,0,0,13,6,2,4,2.4030001,91.639999,202.55299
622,528.84998,0,0,11,6,1,2,3.0599999,45.82,192.00099
623,481.38,0,0,9,6,0,0,3.793,0,181.44899
624,491.17001,0,0,8,6,0,0,3.539,0,235.90599
625,492.10001,0,0,8,6,0,0,3.5020001,0,235.90599
626,508.73001,0,0,10,6,1,2,2.47,45.82,157.556
627,514.51001,0,0,10,6,1,2,2.4330001,45.82,157.556
628,445.92999,0,0,8,6,0,0,3.1270001,0,147.004
629,447.20001,0,0,8,6,0,0,3.0899999,0,147.004
630,358.39001,0,0,8,6,0,0,2.2490001,0,114.09399
631,365.73001,0,0,8,6,0,0,2.21,0,114.09399
632,361.88,0,0,8,6,0,0,2.2119999,0,114.09399
633,479.92001,2,0,8,6,2,0,0.333,36.68,104.112
634,572.84998,0,0,12,6,2,4,1.813,91.639999,168.108
635,592,0,0,12,6,2,4,1.774,91.639999,168.108
636,571.5,0,0,12,6,2,4,1.776,91.639999,168.108
637,487.07001,1,1,8,6,0,1,2.227,20.23,128.558
638,493.04001,1,1,8,6,0,1,2.1900001,20.23,128.558
639,503.29001,0,1,8,6,1,0,1.863,26.02,127.574
640,481.79001,0,1,8,6,1,0,1.824,26.02,127.574
641,504.48999,0,1,8,6,1,0,1.826,26.02,127.574
642,557.72998,0,1,10,6,2,2,1.1670001,71.839996,138.12599
643,581.96002,3,3,9,6,0,3,0.97799999,60.689999,126.111
644,442.31,0,0,7,6,0,0,2.395,38.799999,110.18
645,418.5,1,0,7,6,1,0,1.1429,12.89,93.128998
646,357.85001,0,0,6,6,0,0,2.9826,0,80.129997
647,355,0,0,6,6,0,0,2.5516,0,80.129997
648,558.72998,0,2,8,6,2,0,0.59899998,52.040001,108.144
649,520.66998,0,2,8,6,2,0,0.56,52.040001,108.144
650,540.07001,0,2,8,6,2,0,0.56199998,52.040001,108.144
651,579,3,0,9,6,2,1,-0.63999999,56.810001,124.143
652,366.98001,0,0,7,6,0,1,1.215,13.14,96.128998
653,368.10001,0,0,7,6,0,1,1.253,13.14,96.128998
654,478,2,0,10,6,0,4,0.472,52.599998,144.12599
655,659,7,7,13,6,0,7,-1.526,132.13,192.123
656,414.51999,0,0,7,6,0,0,2.03,0,112.196
657,409.79999,0,0,7,6,0,0,1.911,0,112.196
658,418.17001,0,0,7,6,0,0,2.1489999,0,112.196
659,440.25,0,1,7,6,1,0,1.2690001,15.79,95.144997
660,444.14999,0,1,7,6,1,0,1.194,15.79,95.144997
661,402.95001,0,0,7,6,1,0,1.572,4.9299998,95.144997
662,437.17001,0,1,7,6,1,0,1.41,15.79,95.144997
663,349.17001,0,0,6,6,0,0,3.3934,0,82.145996
664,346.17999,0,0,6,6,0,0,3.2224,0,82.145996
665,341.14999,0,0,6,6,0,0,3.0594001,0,82.145996
666,343.10001,0,0,6,6,0,0,3.3213999,0,82.145996
667,350.12,0,0,6,6,0,0,2.7914,0,82.145996
668,325.47,0,0,6,6,0,0,2.7714,0,82.145996
669,326.70999,0,0,6,6,0,0,3.0974,0,82.145996
670,344.76999,0,0,6,6,0,0,2.6284001,0,82.145996
671,346.85001,0,0,6,6,0,0,3.1584001,0,82.145996
672,341.92999,0,0,6,6,0,0,2.7274001,0,82.145996
673,330.70999,0,0,6,6,0,0,2.6926,0,82.145996
674,334.37,0,0,6,6,0,0,2.6805999,0,82.145996
675,346.17001,0,0,6,6,0,0,2.8166001,0,82.145996
676,310.87,0,0,6,6,0,0,2.6066,0,82.145996
677,402.92999,1,0,7,6,0,1,0.78500003,17.07,98.144997
678,403.17001,1,0,7,6,0,1,0.829,17.07,98.144997
679,402.35999,1,0,7,6,0,1,0.80900002,17.07,98.144997
680,397.35001,1,0,7,6,0,1,0.76499999,17.07,98.144997
681,406.20001,1,0,7,6,0,1,1.334,17.07,98.144997
682,427.13,2,0,8,6,0,2,0.55699998,21.76,114.144
683,458.17001,2,2,8,6,0,2,1.921,37.299999,114.144
684,411.23001,1,0,8,6,0,2,1.17,26.299999,114.144
685,389.57001,1,0,8,6,0,2,1.344,26.299999,114.144
686,383.10001,1,0,8,6,0,2,1.524,26.299999,114.144
687,441.76999,2,0,10,6,0,4,0.61900002,52.599998,146.142
688,469.63,2,0,10,6,0,4,0.004,52.599998,146.142
689,426.17001,0,0,7,6,0,0,1.952,0,163.058
690,420.98001,1,0,7,6,1,0,1.633,23.790001,97.160995
691,427.14999,1,0,7,6,1,0,1.6210001,23.790001,97.160995
692,409.14999,1,0,7,6,1,0,1.5779999,23.790001,97.160995
693,384.17001,1,1,7,6,1,0,1.223,12.03,97.160995
694,481.17001,2,1,8,6,1,1,1.2410001,32.59,113.16
695,329.92001,0,0,6,6,0,0,3.4884,0,84.161995
696,339.60001,0,0,6,6,0,0,3.4474001,0,84.161995
697,342.26999,0,0,6,6,0,0,3.5314,0,84.161995
698,341.01001,0,0,6,6,0,0,3.1284001,0,84.161995
699,339.60001,0,0,6,6,0,0,3.1614001,0,84.161995
700,340.23999,0,0,6,6,0,0,3.1614001,0,84.161995
701,335.25,0,0,6,6,0,0,3.0644,0,84.161995
702,327.32999,0,0,6,6,0,0,3.3903999,0,84.161995
703,327.01001,0,0,6,6,0,0,3.3784001,0,84.161995
704,329.78,0,0,6,6,0,0,3.0564001,0,84.161995
705,340.45999,0,0,6,6,0,0,2.7304001,0,84.161995
706,340.85001,0,0,6,6,0,0,2.7304001,0,84.161995
707,343.60001,0,0,6,6,0,0,2.7304001,0,84.161995
708,346.35001,0,0,6,6,0,0,2.4294,0,84.161995
709,314.39001,0,0,6,6,0,0,3.3044,0,84.161995
710,337.82001,0,0,6,6,0,0,3.0974,0,84.161995
711,477.17001,0,0,8,6,0,0,3.1659999,0,155.06799
712,421.26999,0,0,8,6,0,0,3.54636,0,155.06799
713,366.91,1,0,7,6,0,1,1.847,9.2299995,100.161
714,356.03,1,0,7,6,0,1,1.763,9.2299995,100.161
715,356.67001,1,0,7,6,0,1,1.673,9.2299995,100.161
716,364.17001,1,0,7,6,0,1,1.825,9.2299995,100.161
717,395.14999,1,0,7,6,0,1,1.888,17.07,100.161
718,389.95001,1,0,7,6,0,1,1.9,17.07,100.161
719,377.17999,1,0,7,6,0,1,1.814,17.07,100.161
720,385.44,1,0,7,6,0,1,1.816,17.07,100.161
721,377.22,1,0,7,6,0,1,1.845,17.07,100.161
722,396.67001,1,0,7,6,0,1,1.489,17.07,100.161
723,381.14999,1,0,7,6,0,1,1.816,9.2299995,100.161
724,366.14999,1,0,7,6,0,1,1.664,9.2299995,100.161
725,430.17001,1,1,7,6,0,1,1.283,20.23,100.161
726,392.67001,1,1,7,6,0,1,1.215,20.23,100.161
727,430.17001,1,1,7,6,0,1,0.498,20.23,100.161
728,418.07001,1,1,7,6,0,1,1.23,20.23,100.161
729,427.70001,1,1,7,6,0,1,0.92900002,20.23,100.161
730,466.95001,2,2,8,6,0,2,1.65,37.299999,116.16
731,462.75,2,2,8,6,0,2,1.595,37.299999,116.16
732,459.64999,2,2,8,6,0,2,1.564,37.299999,116.16
733,404.07001,1,0,8,6,0,2,2.0009999,26.299999,116.16
734,369.79001,1,0,8,6,0,2,1.395,26.299999,116.16
735,383.14999,1,0,8,6,0,2,1.4630001,26.299999,116.16
736,383.29999,1,0,8,6,0,2,1.3710001,26.299999,116.16
737,440.54001,2,1,8,6,0,2,0.234,37.299999,116.16
738,374.31,1,0,8,6,0,2,1.386,26.299999,116.16
739,400.54001,1,0,8,6,0,2,1.544,26.299999,116.16
740,388.42999,1,0,8,6,0,2,1.472,26.299999,116.16
741,429.60999,2,0,9,6,0,3,0.19574,35.529999,132.159
742,418.69,2,0,9,6,0,3,0.31674001,35.529999,132.159
743,446.70001,0,0,7,6,0,0,2.26,0,116.228
744,431.41,0,0,7,6,0,0,2.72,38.799999,116.228
745,414.63,0,0,7,6,0,0,3.523,0,165.07401
746,403.76999,0,0,7,6,0,0,3.267,0,165.07401
747,403.14999,0,0,7,6,0,0,3.4879999,0,165.07401
748,416.53,0,0,7,6,0,0,3.247,0,165.07401
749,408.14001,0,0,7,6,0,0,3.125,0,120.623
750,396.10001,0,0,7,6,0,0,3.3169999,0,120.623
751,384.39999,0,0,7,6,0,0,3.0610001,0,120.623
752,377.23999,0,0,7,6,0,0,3.2820001,0,120.623
753,399.14999,0,0,7,6,0,0,3.0409999,0,120.623
754,389.95001,0,0,7,6,0,0,2.9979999,0,120.623
755,384.64999,0,0,7,6,0,0,3.026,0,120.623
756,364.67001,0,0,7,6,0,0,2.6860001,0,104.168
757,377.92999,1,1,7,6,1,0,0.94599998,12.03,99.177002
758,412.35001,1,1,7,6,0,1,1.897,20.23,102.17699
759,408.42001,1,1,7,6,0,1,2.069,20.23,102.17699
760,424.10001,1,1,7,6,0,1,1.793,20.23,102.17699
761,394.37,1,1,7,6,0,1,1.862,20.23,102.17699
762,400.14001,1,1,7,6,0,1,1.985,20.23,102.17699
763,397.20999,1,1,7,6,0,1,2.0339999,20.23,102.17699
764,391.75,1,1,7,6,0,1,1.778,20.23,102.17699
765,354.17001,1,0,7,6,0,1,1.966,9.2299995,102.17699
766,341.5,1,0,7,6,0,1,1.814,9.2299995,102.17699
767,372.10001,1,0,7,6,0,1,2.0469999,9.2299995,102.17699
768,363.63,1,0,7,6,0,1,1.9630001,9.2299995,102.17699
769,359.47,1,0,7,6,0,1,2.0320001,9.2299995,102.17699
770,365.35999,1,0,7,6,0,1,1.946,9.2299995,102.17699
771,353.57001,1,0,7,6,0,1,1.862,9.2299995,102.17699
772,345.94,1,0,7,6,0,1,1.7589999,9.2299995,102.17699
773,376.13,2,0,8,6,0,2,1.347,18.459999,118.17599
774,444.16,2,1,8,6,0,2,0.91100001,29.459999,118.17599
775,470.60001,2,2,8,6,0,2,0.67500001,40.459999,118.17599
776,482.48001,2,2,8,6,0,2,0.88200003,40.459999,118.17599
777,481.59,2,2,8,6,0,2,0.70999998,40.459999,118.17599
778,478.64999,2,2,8,6,0,2,0.73500001,40.459999,118.17599
779,498.97,2,2,8,6,0,2,0.54299998,40.459999,118.17599
780,422.79999,2,1,8,6,0,2,0.93099999,29.459999,118.17599
781,542.66998,2,0,9,6,0,2,1.36,34.139999,150.242
782,474.20001,3,1,9,6,0,3,-0.47525999,38.689999,134.175
783,558.09998,4,2,10,6,0,4,-1.51026,58.919998,150.174
784,424.98001,0,0,7,6,0,0,3.0220001,38.799999,118.244
785,393.19,0,0,7,6,0,0,3.138,0,118.244
786,406.84,0,0,7,6,0,0,2.6830001,0,118.244
787,413.87,0,0,7,6,0,0,2.7539999,0,118.244
788,405.23001,0,0,7,6,0,0,2.9460001,0,118.244
789,393.32999,0,0,7,6,0,0,3.0829999,0,118.244
790,457.42999,0,0,8,6,0,0,3.135,0,150.31
791,449.51999,0,0,8,6,0,0,4.0900002,0,150.31
792,467.32999,0,0,8,6,0,0,3.7060001,0,150.31
793,388.64999,1,1,7,6,1,0,1.847,26.02,101.193
794,396.95001,1,1,7,6,1,0,1.571,26.02,101.193
795,376.66,1,1,7,6,1,0,1.591,26.02,101.193
796,388.20001,1,1,7,6,1,0,1.528,26.02,101.193
797,390.42001,1,1,7,6,1,0,1.738,12.03,101.193
798,381.51001,1,1,7,6,1,0,1.637,12.03,101.193
799,370.85001,1,1,7,6,1,0,1.6569999,12.03,101.193
800,366.89999,1,0,7,6,1,0,1.584,3.24,101.193
801,502.07001,2,2,8,6,1,1,0.44800001,46.25,117.192
802,472.22,2,2,8,6,1,1,0.602,32.259998,117.192
803,449.67001,2,2,8,6,1,1,0.41499999,32.259998,117.192
804,447.32999,2,2,8,6,1,1,0.45300001,46.25,117.192
805,491.76001,3,2,9,6,3,0,-1.492,41.290001,129.207
806,417.82999,2,1,8,6,2,0,-0.067000002,29.26,116.208
807,421.5,2,2,8,6,2,0,0.19,24.059999,116.208
808,394.17001,2,0,8,6,2,0,0.044,6.48,116.208
809,435.17001,2,2,8,6,2,0,0.228,38.049999,116.208
810,442.17001,2,2,8,6,2,0,0.38,38.049999,116.208
811,539.66998,4,4,10,6,4,0,-2.3239999,76.099998,146.23799
812,495.17001,0,0,14,7,1,2,3.40276,45.82,225.55299
813,430.54999,0,0,12,7,0,0,4.0597601,0,215.00099
814,411.64999,0,0,11,7,0,0,3.43276,0,180.556
815,498.07001,1,0,10,7,0,1,3.112,17.07,175.01399
816,475.85001,0,0,13,7,1,2,2.8127601,45.82,191.108
817,470.14999,1,0,9,7,0,1,2.483,17.07,140.569
818,560.15002,2,2,10,7,0,2,2.1730001,37.299999,156.56799
819,489.03,0,0,10,7,0,0,3.5860801,0,195.476
820,514.16998,0,0,10,7,0,0,3.8510001,0,195.476
821,521.16998,0,0,10,7,0,0,3.8510001,0,195.476
822,375.20001,0,0,10,7,0,0,2.84076,0,146.11099
823,474.76999,0,0,9,7,0,0,3.1803601,0,161.03099
824,473.89999,0,0,9,7,0,0,3.4230001,0,161.03099
825,489,0,0,9,7,0,0,3.2609999,0,161.03099
826,480.67001,0,0,9,7,0,0,3.3840001,0,161.03099
827,472.67001,0,0,9,7,0,0,3.4230001,0,161.03099
828,471.67001,0,0,9,7,0,0,3.3840001,0,161.03099
829,482.07001,0,0,9,7,0,0,3.4230001,0,161.03099
830,474.67001,0,0,9,7,0,0,3.4990001,0,161.03099
831,590,0,0,13,7,2,4,2.109,91.639999,182.13499
832,558,0,0,13,7,2,4,2.0699999,91.639999,182.13499
833,610,0,0,13,7,2,4,2.109,91.639999,182.13499
834,457.35999,0,0,8,7,0,0,3.0020001,0,171.037
835,473.17999,0,0,8,7,0,0,2.8380001,0,171.037
836,454.85001,0,0,8,7,0,0,3,0,171.037
837,456.95999,0,0,8,7,0,0,3.039,0,171.037
838,389.70999,0,0,8,7,0,0,2.3570001,0,110.131
839,412.92999,0,0,8,7,0,0,2.1930001,0,110.131
840,387.60001,0,0,8,7,0,0,2.355,0,110.131
841,388.60001,0,0,8,7,0,0,2.3940001,0,110.131
842,562.42999,1,1,9,7,1,1,0.84899998,43.09,121.139
843,389,0,0,7,7,0,0,3.1543,0,92.140999
844,516.65002,2,1,9,7,0,2,1.554,29.459999,124.139
845,518.83002,2,2,9,7,0,2,1.584,40.459999,124.139
846,528.83002,2,2,9,7,0,2,1.623,40.459999,124.139
847,537.83002,2,2,9,7,0,2,1.584,40.459999,124.139
848,561,2,2,9,7,0,2,1.699,40.459999,124.139
849,467.63,0,0,8,7,0,0,2.691,38.799999,124.207
850,468.23001,0,0,8,7,0,0,2.73,38.799999,124.207
851,468.10001,0,0,8,7,0,0,2.6930001,38.799999,124.207
852,465.54999,0,0,8,7,0,0,2.4979999,0,124.207
853,476.51999,0,1,8,7,1,0,1.569,26.02,107.156
854,434.19,1,0,8,7,1,0,1.5707999,12.89,107.156
855,431.57001,1,0,8,7,1,0,1.6098,12.89,107.156
856,429.76999,1,0,8,7,1,0,1.5718,12.89,107.156
857,417.20001,1,0,8,7,1,0,1.5338,12.89,107.156
858,450.32001,1,0,8,7,1,0,1.6088001,12.89,107.156
859,444.88,1,0,8,7,1,0,1.6468,12.89,107.156
860,439.67999,1,0,8,7,1,0,1.7878,12.89,107.156
861,385.63,0,0,7,7,0,0,3.1975,0,94.156998
862,417.47,1,0,8,7,0,1,0.89999998,17.07,110.156
863,431.5,0,0,8,7,0,0,2.651,0,126.223
864,425.82999,0,0,8,7,0,0,2.579,0,126.223
865,433.26001,0,0,8,7,0,0,2.3859999,0,126.223
866,444.82999,0,0,8,7,1,0,1.749,4.9299998,109.172
867,379.48001,0,0,7,7,0,0,2.9152999,0,96.172997
868,378.95001,0,0,7,7,0,0,2.6143,0,96.172997
869,366.37,0,0,7,7,0,0,2.7983,0,96.172997
870,373.41,0,0,7,7,0,0,2.8103001,0,96.172997
871,357.82001,0,0,7,7,0,0,3.1222999,0,96.172997
872,383.45001,0,0,7,7,0,0,2.8822999,0,96.172997
873,375.89001,0,0,7,7,0,0,3.1963,0,96.172997
874,365,0,0,7,7,0,0,3.2934999,0,96.172997
875,372.69,0,0,7,7,0,0,3.4295001,0,96.172997
876,375.56,0,0,7,7,0,0,3.4175,0,96.172997
877,356.09,0,0,7,7,0,0,3.3434999,0,96.172997
878,378.07001,0,0,7,7,0,0,4.0063,0,96.172997
879,367.14001,0,0,7,7,0,0,3.0943,0,96.172997
880,380.87,0,0,7,7,0,0,3.5013001,0,96.172997
881,361.19,0,0,7,7,0,0,3.0302999,0,96.172997
882,366.35001,0,0,7,7,0,0,3.0063,0,96.172997
883,357.70001,0,0,7,7,0,0,2.8433001,0,96.172997
884,415.17001,1,0,8,7,0,1,1.284,17.07,112.172
885,422.54999,1,0,8,7,0,1,0.85299999,17.07,112.172
886,432.14999,1,0,8,7,0,1,1.365,17.07,112.172
887,397.67001,1,0,8,7,0,1,1.609,17.07,112.172
888,422.70001,1,0,8,7,0,1,0.917,17.07,112.172
889,406.75,1,0,9,7,0,2,2.0339999,26.299999,128.17099
890,501.17001,2,2,9,7,0,2,1.586,37.299999,128.17099
891,498.67001,2,2,9,7,0,2,1.517,37.299999,128.17099
892,426.67001,1,0,9,7,0,2,1.214,26.299999,128.17099
893,418.17001,1,0,9,7,0,2,1.377,26.299999,128.17099
894,457.64999,1,0,8,7,1,0,2.1470001,23.790001,111.188
895,365.01001,0,0,7,7,0,0,4.0602999,0,98.188995
896,363.92001,0,0,7,7,0,0,4.0602999,0,98.188995
897,371.04001,0,0,7,7,0,0,3.7413001,0,98.188995
898,368.94,0,0,7,7,0,0,3.7743001,0,98.188995
899,364.98999,0,0,7,7,0,0,3.6773,0,98.188995
900,359.88,0,0,7,7,0,0,3.9913001,0,98.188995
901,358.31,0,0,7,7,0,0,3.9913001,0,98.188995
902,368.56,0,0,7,7,0,0,3.3433001,0,98.188995
903,370.42001,0,0,7,7,0,0,3.3433001,0,98.188995
904,367.81,0,0,7,7,0,0,3.3433001,0,98.188995
905,359.39999,0,0,7,7,0,0,3.6693001,0,98.188995
906,362.75,0,0,7,7,0,0,3.6573,0,98.188995
907,359.25,0,0,7,7,0,0,3.7023001,0,98.188995
908,366.69,0,0,7,7,0,0,3.3763001,0,98.188995
909,357.26001,0,0,7,7,0,0,4.0033002,0,98.188995
910,357.29001,0,0,7,7,0,0,3.6052999,0,98.188995
911,354.76001,0,0,7,7,0,0,3.5933001,0,98.188995
912,350.63,0,0,7,7,0,0,3.9173,0,98.188995
913,354.95999,0,0,7,7,0,0,3.9193001,0,98.188995
914,345.67999,0,0,7,7,0,0,3.9482999,0,98.188995
915,356.45001,0,0,7,7,0,0,3.2713001,0,98.188995
916,363.01999,0,0,7,7,0,0,3.2713001,0,98.188995
917,364.64999,0,0,7,7,0,0,3.2713001,0,98.188995
918,350.94,0,0,7,7,0,0,3.5833001,0,98.188995
919,351.04001,0,0,7,7,0,0,3.5193,0,98.188995
920,349.01001,0,0,7,7,0,0,3.9742999,0,98.188995
921,361.79999,0,0,7,7,0,0,4.1012998,0,98.188995
922,534.37,0,0,9,7,0,0,4.02,0,257.99701
923,462.76999,0,0,9,7,0,0,4.1153598,0,169.095
924,424.14001,1,0,8,7,0,1,1.898,17.07,114.188
925,420.03,1,0,8,7,0,1,1.931,17.07,114.188
926,415.97,1,0,8,7,0,1,1.814,17.07,114.188
